instance_id,hash,declared_clauses,kept_clauses,variables,variables_dropped,nodes,edges,sampled,build_seconds
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-1/shuffling-1-s342491719-of-bench-sat04-439.used-as.sat04-578.cnf.gz,a5e54895f6b70a892c078632db7e748d,1778987,200000,295574,265797,791148,512892,1,4.9
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-1/shuffling-1-s472031984-of-bench-sat04-430.used-as.sat04-569.cnf.gz,91af4c172eb4181f7ecd1126f5c4804f,1379987,200000,268629,167072,737258,514810,1,3.507
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-1/shuffling-1-s53191867-of-bench-sat04-436.used-as.sat04-575.cnf.gz,d93819b0aaf7569fe0b28e86db542330,3113540,200000,349801,635241,899602,511666,1,7.643
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-1/shuffling-1-s652240044-of-bench-sat04-431.used-as.sat04-570.cnf.gz,f0a9cc308cad583505c954f6bb08f985,773077,200000,212315,49037,624630,513540,1,2.225
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-1/shuffling-1-s747993272-of-bench-sat04-429.used-as.sat04-568.cnf.gz,6586d1c6d24fe2bf48438c4f55ed5151,2694319,200000,338015,512383,876030,512887,1,6.742
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-1/shuffling-1-s810499108-of-bench-sat04-435.used-as.sat04-574.cnf.gz,d1e119a9cf045daa682872f1c8c5fc3c,1601920,200000,284089,223056,768178,511534,1,4.186
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-2/shuffling-2-s1024720616-of-bench-sat04-433.used-as.sat04-710.cnf.gz,b294368cb60c9db1ede7f2b1f8df62e4,2068742,200000,311495,343271,822990,512600,1,5.291
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-2/shuffling-2-s1080347346-of-bench-sat04-432.used-as.sat04-709.cnf.gz,2dbb1db59a4ea23587ba2dc21080e4e7,307346,200000,98346,400,396692,493076,1,1.129
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-2/shuffling-2-s122749197-of-bench-sat04-439.used-as.sat04-716.cnf.gz,af9f1e8a460dc2f26fdeb258827e129b,1778987,200000,296326,265045,792652,513788,1,4.679
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-2/shuffling-2-s1241010979-of-bench-sat04-429.used-as.sat04-706.cnf.gz,4d0ae0b3f567394a2ff24434f656d15e,2694319,200000,337917,512481,875834,513255,1,6.684
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-2/shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711.cnf.gz,01bd0865ab694bc71d80b7d285d5777d,1596837,200000,284208,221328,768416,511951,1,4.072
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-2/shuffling-2-s1712089181-of-bench-sat04-436.used-as.sat04-713.cnf.gz,df3da7a967605e804571a36c099416b7,3113540,200000,351085,633957,902170,512788,1,7.757
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-2/shuffling-2-s180942410-of-bench-sat04-435.used-as.sat04-712.cnf.gz,aaac363bfccc38c6b847231a94ad159f,1601920,200000,284262,222883,768524,511965,1,4.337
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-2/shuffling-2-s600266287-of-bench-sat04-431.used-as.sat04-708.cnf.gz,32a6ada84634400021d4512724517386,773077,200000,212133,49219,624266,513897,1,2.391
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-2/shuffling-2-s903327482-of-bench-sat04-438.used-as.sat04-715.cnf.gz,7bc0f5dd184dfa32e8dd32a91e1c3396,48483,48483,14809,0,78101,123522,0,0.213
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-2/shuffling-2-s961664232-of-bench-sat04-430.used-as.sat04-707.cnf.gz,12fd01409b8fc6ae93ea63612eb5ab18,1379987,200000,268408,167293,736816,514595,1,3.998
industrial/SAT-Comp-2004-CNF/schuppan03/l2s-shuffling-2/shuffling-2-s990144954-of-bench-sat04-437.used-as.sat04-714.cnf.gz,e5cbd4e6bc79fdd483e47b3a055231b4,48483,48483,14809,0,78101,123522,0,0.214
industrial/SAT-Comp-2004-CNF/schuppan03/l2s/bc56-sensors-2-k592-unsat.used-as.sat04-429.cnf.gz,b531eaf7dc8c746ffa90d8660087ab30,2694319,200000,338665,511733,877330,513693,1,5.33
industrial/SAT-Comp-2004-CNF/schuppan03/l2s/bc57-sensors-1-k303-unsat.used-as.sat04-430.cnf.gz,f290454cdc3961de3a4aea4d6f1a5443,1379987,200000,267764,167937,735528,513560,1,2.935
industrial/SAT-Comp-2004-CNF/schuppan03/l2s/dme-03-1-k247-unsat.used-as.sat04-431.cnf.gz,62a27df0d094ebd1b15af5305f2cd4f7,773077,200000,212215,49137,624430,514011,1,1.877
industrial/SAT-Comp-2004-CNF/schuppan03/l2s/guidance-1-k56-unsat.used-as.sat04-432.cnf.gz,d57455a936bf35a3372e9d8c02762ef8,307346,200000,98329,417,396658,492875,1,0.93
industrial/SAT-Comp-2004-CNF/schuppan03/l2s/motors-stuck-1-k407-unsat.used-as.sat04-433.cnf.gz,149fb6a362e0a8073b751a752bc8ffb1,2068742,200000,311366,343400,822732,511415,1,4.287
industrial/SAT-Comp-2004-CNF/schuppan03/l2s/motors-stuck-2-k314-unsat.used-as.sat04-434.cnf.gz,31b768fbd71b5f2c92ba4d9684af7e61,1596837,200000,284502,221034,769004,512152,1,3.379
industrial/SAT-Comp-2004-CNF/schuppan03/l2s/motors-stuck-2-k315-sat.used-as.sat04-435.cnf.gz,3cb35f534c37226758c079a50327b7db,1601920,200000,284492,222653,768984,512051,1,3.449
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s1179492673-of-bench-sat04-362.used-as.sat04-501.cnf.gz,538b75eab5f2746c4e6adce0fe79448c,530713,200000,173705,21057,547410,452922,1,1.619
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s1485189478-of-bench-sat04-366.used-as.sat04-505.cnf.gz,f35598a7f825266b848022f07fd71e7f,255417,200000,61355,22,322710,602261,1,1.221
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s1777916872-of-bench-sat04-367.used-as.sat04-506.cnf.gz,4637518f30d1872ce138fcb92d193d37,255417,200000,61364,13,322728,601946,1,1.202
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s32798078-of-bench-sat04-359.used-as.sat04-498.cnf.gz,d9e2f1fa381a4bf63b8efca92efaf452,425316,200000,116456,3911,432912,488727,1,1.487
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s339618419-of-bench-sat04-361.used-as.sat04-500.cnf.gz,9bd96394b3c077cccb5d71ea405e4733,16804,16804,5910,0,28624,38654,0,0.066
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s419401927-of-bench-sat04-364.used-as.sat04-503.cnf.gz,c99c08cb02878cd0b5d98ea528b2f1c5,80439,80439,27568,0,135575,186255,0,0.335
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s511155725-of-bench-sat04-363.used-as.sat04-502.cnf.gz,e9f65d119b945ea9687b4b6b689324e9,707913,200000,208511,51251,617022,452558,1,2.124
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s765004498-of-bench-sat04-365.used-as.sat04-504.cnf.gz,14e1b7f728682aed19489d87774a5090,101319,101319,34678,0,170675,234655,0,0.435
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s914569715-of-bench-sat04-360.used-as.sat04-499.cnf.gz,65104b153a9aea8ace98f32ee4d1928d,469519,200000,126156,6399,452312,488630,1,1.537
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s1273147401-of-bench-sat04-365.used-as.sat04-642.cnf.gz,bb8f65215c7380af7319d06448306e74,101319,101319,34678,0,170675,234655,0,0.436
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s1274015131-of-bench-sat04-367.used-as.sat04-644.cnf.gz,1ddec3a8d7bf5fc6d8380ebed63dfcfa,255417,200000,61361,16,322722,602427,1,1.383
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s1727927196-of-bench-sat04-360.used-as.sat04-637.cnf.gz,743ea2db196135f24feb98c487bb255d,469519,200000,126250,6305,452500,489340,1,1.5
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s329391454-of-bench-sat04-364.used-as.sat04-641.cnf.gz,c7676669ff76021ddf7a04956a588e2d,80439,80439,27568,0,135575,186255,0,0.343
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s340247357-of-bench-sat04-361.used-as.sat04-638.cnf.gz,1651f84d3891b29f3125d69f4356c763,16804,16804,5910,0,28624,38654,0,0.067
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s644021767-of-bench-sat04-362.used-as.sat04-639.cnf.gz,2667cef018702b772f5f79a9dfc88cf0,530713,200000,173520,21242,547040,452170,1,1.694
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s725710038-of-bench-sat04-363.used-as.sat04-640.cnf.gz,e229f48d76637a26f0b3b8df865d8473,707913,200000,208294,51468,616588,452849,1,2.158
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s780396772-of-bench-sat04-359.used-as.sat04-636.cnf.gz,26154b6c152d6e98d6bcd7a860d9b0fa,425316,200000,116379,3988,432758,488941,1,1.676
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s993306987-of-bench-sat04-366.used-as.sat04-643.cnf.gz,c5acbd27a083c911ab5c6540b638a2db,255417,200000,61358,19,322716,601828,1,1.46
industrial/SAT-Comp-2004-CNF/simon03/sat02/sha1.used-as.sat04-366.cnf.gz,10ba9784d4f44ff18d81b0bf41becd5f,255417,200000,61363,14,322726,602286,1,1.279
industrial/SAT-Comp-2004-CNF/simon03/sat02/sha2.used-as.sat04-367.cnf.gz,8564a8e4ac1bb2a9ffc38a7908511c98,255417,200000,61363,14,322726,602060,1,1.261
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s1388695022-of-bench-sat04-356.used-as.sat04-495.cnf.gz,467dbd7e43703ec8190aec1389791fb0,68561,68561,20470,0,109501,187229,0,0.326
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s1607689246-of-bench-sat04-351.used-as.sat04-490.cnf.gz,2b500a9967d6110ac2dbd0fb62a31993,295998,200000,9877,5,219754,1167188,1,2.096
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s1931619758-of-bench-sat04-352.used-as.sat04-491.cnf.gz,68dd0d77f4ffd23fa8062c932f151f0a,345426,200000,13173,3,226346,1508668,1,2.739
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s2015158897-of-bench-sat04-358.used-as.sat04-497.cnf.gz,71ede9986d10615b0ad4b415002145b5,30792,30792,10369,768,51530,72531,0,0.132
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s242737891-of-bench-sat04-353.used-as.sat04-492.cnf.gz,7e3d508e62b04e9fd4f0d5ade7d4752e,271393,200000,10051,5,220102,405388,1,0.937
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s355579135-of-bench-sat04-357.used-as.sat04-496.cnf.gz,f6cdd794d9bd894b7143fb8dbe6ad48a,25271,25271,8513,684,42297,59561,0,0.104
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s358595283-of-bench-sat04-349.used-as.sat04-488.cnf.gz,b0d5045fa4428ba016c8228265824604,270136,200000,3768,3,207536,1200000,1,2.136
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s568675787-of-bench-sat04-350.used-as.sat04-489.cnf.gz,5a6087de6dd7eaf1eae70292527a9680,307674,200000,5027,1,210054,1584994,1,2.753
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s655938367-of-bench-sat04-355.used-as.sat04-494.cnf.gz,ec02814874cafa345a7504dfc00b974c,14812,14812,2424,0,19660,39764,0,0.109
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s793536932-of-bench-sat04-354.used-as.sat04-493.cnf.gz,aaa4e104359ceecde39da1a9389de87e,14812,14812,2424,0,19660,39764,0,0.061
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s1016393551-of-bench-sat04-357.used-as.sat04-634.cnf.gz,517fd0e62d9d59ca421e99e827673cd0,25271,25271,8513,684,42297,59561,0,0.105
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s125784644-of-bench-sat04-352.used-as.sat04-629.cnf.gz,1b4bbb9281999c621693497d618e9558,345426,200000,13171,5,226342,1508992,1,2.771
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s1401914502-of-bench-sat04-353.used-as.sat04-630.cnf.gz,8f786b73b25fc6b6b04a7e452354d737,271393,200000,10052,4,220104,405598,1,1.066
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s1970369959-of-bench-sat04-356.used-as.sat04-633.cnf.gz,d6fb8718ece8f4fd8498dac4bed0bdb4,68561,68561,20470,0,109501,187229,0,0.356
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s2102867814-of-bench-sat04-349.used-as.sat04-626.cnf.gz,d8499c1060a71b03ee69df044f743a35,270136,200000,3768,3,207536,1200000,1,1.689
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s496613354-of-bench-sat04-358.used-as.sat04-635.cnf.gz,967f030146d6b89c039964d1af8818fc,30792,30792,10369,768,51530,72531,0,0.125
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s524759601-of-bench-sat04-350.used-as.sat04-627.cnf.gz,5a26c909c257984200b0b0ba6ea09356,307674,200000,5028,0,210056,1585444,1,2.582
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s561047768-of-bench-sat04-354.used-as.sat04-631.cnf.gz,34e464677538186c29af6efe538184ce,14812,14812,2424,0,19660,39764,0,0.062
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s772306053-of-bench-sat04-351.used-as.sat04-628.cnf.gz,73327432da798b4bd044a50bf0d0e6fc,295998,200000,9878,4,219756,1167092,1,1.993
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s954892531-of-bench-sat04-355.used-as.sat04-632.cnf.gz,957313c40d8d17ae1dff6c7d8beaf745,14812,14812,2424,0,19660,39764,0,0.06
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/cnf-r4-b1-k1.1-comp.used-as.sat04-354.cnf.gz,6161db543da5bbc0774f3bf5fc1e7703,14812,14812,2424,0,19660,39764,0,0.059
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/cnf-r4-b1-k1.2-comp.used-as.sat04-355.cnf.gz,93d294c511adeec0c6f2ab48bdba6f76,14812,14812,2424,0,19660,39764,0,0.06
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/k2fix_gr_2pin_w8.used-as.sat04-351.cnf.gz,c60d752c59b46fc7ad4520116649a531,295998,200000,9877,5,219754,1167216,1,1.842
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/k2fix_gr_2pin_w9.used-as.sat04-352.cnf.gz,dd8cd20e4d6830d5023b3e06ea17bbb2,345426,200000,13173,3,226346,1509040,1,2.603
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/k2fix_gr_2pinvar_w8.used-as.sat04-349.cnf.gz,b400f2362d15334aa6d05ef99e315fc1,270136,200000,3768,3,207536,1200000,1,1.661
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/k2fix_gr_2pinvar_w9.used-as.sat04-350.cnf.gz,72a16240996460bc47d57b5addc2b06c,307674,200000,5027,1,210054,1585258,1,2.665
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/k2fix_gr_rcs_w8.used-as.sat04-353.cnf.gz,ef673597d33e9c4952ac883ceb96cbab,271393,200000,10046,10,220092,405598,1,0.904
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s1013918631-of-bench-sat04-320.used-as.sat04-457.cnf.gz,62c5e8b81417a97cba0162d22081c14d,4625,4625,570,0,5765,9615,0,0.017
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s1103408877-of-bench-sat04-316.used-as.sat04-461.cnf.gz,f95ddbd2e1c184caa2b876dbf6b12dc6,428405,200000,12440,16,224880,404318,1,1.232
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s1530771508-of-bench-sat04-323.used-as.sat04-454.cnf.gz,263dafb261a9d65aed2285d65a42a4eb,1011975,200000,3577,1607,207154,2396821,1,7.621
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s1573688530-of-bench-sat04-321.used-as.sat04-456.cnf.gz,8b2932aad64fbe68d20eb4af71814c8b,481761,200000,14003,10,228006,404676,1,1.303
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s1856380600-of-bench-sat04-314.used-as.sat04-463.cnf.gz,8c6581b95f97d008932f4161507f2c47,426860,200000,4665,6,209330,1199969,1,2.25
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s1891661652-of-bench-sat04-325.used-as.sat04-452.cnf.gz,318dcdfe285bc5f922020a25738cd0c4,1011042,200000,31956,14700,263912,409080,1,2.516
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s315487131-of-bench-sat04-322.used-as.sat04-455.cnf.gz,c4820d4fa5a7781d65c8d1113b3c9471,911719,200000,157302,62350,514604,610520,1,2.69
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s374833513-of-bench-sat04-319.used-as.sat04-458.cnf.gz,edffa6868bbb0a40124e4ce72cfa51fd,9915,9915,2550,0,15015,29638,0,0.046
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s394233189-of-bench-sat04-324.used-as.sat04-453.cnf.gz,61925e4fcee118b5e121beb83f5d185f,469472,200000,109238,8188,418476,624108,1,1.942
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s716603489-of-bench-sat04-317.used-as.sat04-460.cnf.gz,0b0c7b96b04f9fee0120df9eb8add851,484871,200000,6223,5,212446,1588853,1,3.413
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s74924153-of-bench-sat04-315.used-as.sat04-462.cnf.gz,ccea13af761be0a5c17eeddbd43f46d7,693640,200000,135774,28965,471548,599999,1,2.153
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s936521956-of-bench-sat04-318.used-as.sat04-459.cnf.gz,b6d83b152cd7f9a83c7993e29ca07faf,4630,4630,285,0,5200,27373,0,0.032
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s1330526887-of-bench-sat04-320.used-as.sat04-596.cnf.gz,a645d7957fcf646e4cf6b03dc3f40885,4625,4625,570,0,5765,9615,0,0.017
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s1519467671-of-bench-sat04-325.used-as.sat04-591.cnf.gz,cc626957c6e1d35ff668eba4d918a1f6,1011042,200000,30713,15943,261426,407529,1,2.437
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s1616009971-of-bench-sat04-315.used-as.sat04-601.cnf.gz,8c46bef592131347948b909b98b03f7c,693640,200000,135630,29109,471260,599994,1,2.194
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s1987109058-of-bench-sat04-322.used-as.sat04-594.cnf.gz,ad8a74842f68b2d9cd05b22e8a667afb,911719,200000,158064,61588,516128,610715,1,2.588
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s307483067-of-bench-sat04-324.used-as.sat04-592.cnf.gz,ae382f9f49928720cccb331a20aa4eb6,469472,200000,109315,8111,418630,624211,1,1.74
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s554396412-of-bench-sat04-318.used-as.sat04-598.cnf.gz,041ef0a56340a623c38e6b9012933624,4630,4630,285,0,5200,27373,0,0.035
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s591390940-of-bench-sat04-314.used-as.sat04-602.cnf.gz,f640fe599f084f6602d08dcb7f0cc4b1,426860,200000,4665,6,209330,1199982,1,2.513
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s603990491-of-bench-sat04-321.used-as.sat04-595.cnf.gz,33f07e224289d8a770bcf89c788b7689,481761,200000,13995,18,227990,404474,1,1.367
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s638988020-of-bench-sat04-319.used-as.sat04-597.cnf.gz,f7fe244315e514f706d3f17cdedc6dbd,9915,9915,2550,0,15015,29638,0,0.045
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s666499463-of-bench-sat04-323.used-as.sat04-593.cnf.gz,fac952676ef51e9d941c6a3518fbf010,1011975,200000,3553,1631,207106,2396771,1,6.935
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s928541943-of-bench-sat04-316.used-as.sat04-600.cnf.gz,3569f831ea2326b7b5298998f0f4d079,428405,200000,12446,10,224892,404255,1,1.28
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/abb313GPIA-8-c.used-as.sat04-314.cnf.gz,6941e3ef1553cc912c75e0d2ebca789d,426860,200000,4665,6,209330,1199969,1,1.7
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/abb313GPIA-8-cn.used-as.sat04-315.cnf.gz,52a576d08b6790db71d96329c0510cda,693640,200000,135269,29470,470538,599990,1,1.764
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/abb313GPIA-8-tr.used-as.sat04-316.cnf.gz,a138149f98f1455e9d695df731708495,428405,200000,12446,10,224892,404433,1,1.024
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/abb313GPIA-9-cn.used-as.sat04-322.cnf.gz,6138f7105c5ca47833f064aebe698e23,911719,200000,157872,61780,515744,610791,1,2.129
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf.gz,6ff9258bfad28c93d8d68a17223c58d2,481761,200000,14002,11,228004,404607,1,1.119
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/inithx.i.1-c-54.used-as.sat04-323.cnf.gz,f3eb557060e9edb87ed0dffe95063a30,1011975,200000,3565,1619,207130,2396655,1,4.816
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/inithx.i.1-cn-54.used-as.sat04-324.cnf.gz,1b3dc499f2d33d5b2caefdf0f7f5b092,469472,200000,109296,8130,418592,624160,1,1.392
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/inithx.i.1-tr-54.used-as.sat04-325.cnf.gz,67aefa8887f9572f93bfefafc9069477,1011042,200000,31904,14752,263808,408971,1,2.007
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/myciel6-c.used-as.sat04-318.cnf.gz,fe452b79d2f0d74c28e51a1db382acf3,4630,4630,285,0,5200,27373,0,0.025
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/myciel6-cn.used-as.sat04-319.cnf.gz,482295be38dc1d63a16f3cf649ef7ef6,9915,9915,2550,0,15015,29638,0,0.039
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf.gz,57f6d8a1bc0b33ce11e14507b6839f44,4625,4625,570,0,5765,9615,0,0.015
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s156786317-of-bench-sat04-722.used-as.sat04-735.cnf.gz,5fcf27aedf778159ac41a24a37575da6,4678757,200000,77713,61204,355426,596162,1,11.22
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s1667165673-of-bench-sat04-723.used-as.sat04-736.cnf.gz,16ec84d1dee90b4095d9e924d335ca4d,4675040,200000,77763,60800,355526,593946,1,11.373
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s1704429820-of-bench-sat04-721.used-as.sat04-734.cnf.gz,1fec79b65c5b3d10b6a2328c1a304d67,4678718,200000,78075,60843,356150,593041,1,10.936
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s1999993233-of-bench-sat04-725.used-as.sat04-738.cnf.gz,d4e38579868a3db77e307fc20caa6de1,4671352,200000,77887,60908,355774,590742,1,11.343
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s37489193-of-bench-sat04-720.used-as.sat04-733.cnf.gz,16d99da4c23739000f28cc664d9794e6,4678756,200000,77566,61351,355132,597038,1,11.746
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s396788833-of-bench-sat04-726.used-as.sat04-739.cnf.gz,fe946647b3fb7270befe8ab7544c094d,4678760,200000,77576,61342,355152,594659,1,11.184
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s57793011-of-bench-sat04-724.used-as.sat04-737.cnf.gz,24085934701c1459db776550a3584376,4678760,200000,77494,61424,354988,590505,1,11.155
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s580256948-of-bench-sat04-727.used-as.sat04-740.cnf.gz,14db8e9aab17fa88bde624ead120e3cc,4688614,200000,77575,61136,355150,592000,1,11.162
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s672513749-of-bench-sat04-729.used-as.sat04-742.cnf.gz,a181ab12d5295802d445ebab52d485e6,4678760,200000,77213,61705,354426,592559,1,10.984
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s889321446-of-bench-sat04-728.used-as.sat04-741.cnf.gz,d2d1fb679f1a172655bfb46345afe80f,4676007,200000,77450,61466,354900,597832,1,10.824
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-2/shuffling-2-s1151462259-of-bench-sat04-723.used-as.sat04-749.cnf.gz,3b280166c22bcfaf051aa52f48741033,4675040,200000,77918,60645,355836,595899,1,10.83
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-2/shuffling-2-s1338284274-of-bench-sat04-725.used-as.sat04-751.cnf.gz,a5a8138408bf154218b9e6890e3b7f54,4671352,200000,77665,61130,355330,597662,1,11.078
